TEMP,A6-BLN,A6-BLO,A6-BLQ,A6-BLB,A6-BLD,A6-BLA,A6-BLP,A6-BLE,A6-BLH,A6-BLL,A6-BLG,A6-BLI,A6-BLM,A6-BLJ,A6-BLC,A6-BLF
45,5.041666666666667,6.142857142857143,5.785714285714286,4.78125,6.678571428571429,6,5.75,5.025,5.55,5.5625,4.916666666666667,5.425,5.8,5.392857142857143,5.833333333333333,5
46,5.166666666666667,6.1875,5.90625,5,6.625,5.964285714285714,5.714285714285714,5.166666666666667,5.4375,6.333333333333333,5.1,5.071428571428571,5.8125,5.458333333333333,5.472222222222222,5.25,5.791666666666667
47,5.027777777777778,6.204545454545454,5.785714285714286,4.892857142857143,6.295454545454546,5.166666666666667,5.583333333333333,5.21875,6.2,5.75,5.055555555555555,5.361111111111111,5.833333333333333,5.25,5.7,5,5.4375
48,5.016666666666667,6.1,5.833333333333333,4.75,6.5,6.333333333333333,5.6875,5.28125,5.775,5.555555555555555,5.3125,5.05,5.875,5.392857142857143,6.181818181818182,5.035714285714286,6.25
49,5.041666666666667,6.3,5.714285714285714,4.9,6.75,5.666666666666667,5.678571428571429,5.361111111111111,5.5625,5.833333333333333,5.15625,6,5.625,5.4375,6.4,5.45,5.75
50,5.458333333333333,6.25,4.625,5.041666666666667,5.75,5.666666666666667,5.6875,5.25,5.666666666666667,5.5,5.321428571428571,5.642857142857143,5.8125,5.375,6.6875,5.071428571428571,5.75
51,5.316666666666666,6.09375,5.9423076923076925,5.041666666666667,6.125,6.138888888888889,5.607142857142857,5.083333333333333,5.75,5.725,5,5.4,5.666666666666667,5.5,7,4.95,5.625
52,5.25,6.071428571428571,5.666666666666667,4.875,5.972222222222222,5.916666666666667,5.5625,5.25,5.857142857142857,6,5.111111111111111,5.725,5.8,5.1,5.9375,5,5.916666666666667
53,5.3,6.208333333333333,5.333333333333333,4.875,6.075,6.159090909090909,5.75,5.365384615384615,5.75,5.6875,5.03125,5.5625,5.75,4.925,5.875,5.45,5.6
54,5.285714285714286,6.222222222222222,5.71875,5,6.0625,6.053571428571429,5.96875,5.3125,5.615384615384615,5.90625,5.35,5.375,5.818181818181818,5.1875,6.40625,4.892857142857143,5.625
55,5.303571428571429,6.416666666666667,6.277777777777778,4.9875,6.305555555555555,6.160714285714286,5.9,5.291666666666667,5.783333333333333,6.3125,5.326923076923077,5.704545454545454,5.821428571428571,5.152777777777778,6.145833333333333,5.222222222222222,5.25
56,5.3625,6.545454545454546,5.821428571428571,5.083333333333333,5.770833333333333,5.980769230769231,5.944444444444445,5.416666666666667,5.921875,6.386363636363637,4.964285714285714,5.5227272727272725,5.85,5.428571428571429,6.541666666666667,5.142857142857143,6.25
57,5.5227272727272725,6.363636363636363,5.640625,5.233333333333333,5.75,6.019230769230769,5.821428571428571,5.4021739130434785,5.779411764705882,6.29,5.363636363636363,5.640625,5.8076923076923075,5.489130434782608,6.625,5.458333333333333,5.833333333333333
58,5.738095238095238,6.285714285714286,5.85,5,6.3,6.173913043478261,5.956521739130435,5.397058823529412,5.716666666666667,5.944444444444445,5.2,5.7125,5.805555555555555,5.470588235294118,5.9868421052631575,5.2,5.9375
59,5.696428571428571,6.323529411764706,5.911764705882353,5.096153846153846,6.055555555555555,6,6.035714285714286,5.520833333333333,6.013888888888889,6.338235294117647,5.178571428571429,5.411764705882353,5.884615384615385,5.269230769230769,5.894736842105263,5.125,5.519230769230769
60,5.6796875,6.4,6.0875,5.019230769230769,5.8076923076923075,5.940476190476191,5.95,5.321428571428571,5.826086956521739,6,5.355263157894737,5.670454545454546,5.953125,5.403846153846154,5.984375,5.4423076923076925,5.640625
61,5.671052631578948,6.346153846153846,6.083333333333333,5.130434782608695,5.868421052631579,5.793478260869565,6.011904761904762,5.4868421052631575,6.203125,6.43,5.25,5.670454545454546,6.027777777777778,5.525,6.075,5.2272727272727275,6.0576923076923075
62,5.7407407407407405,6.565217391304348,6.214285714285714,5.076086956521739,6.19,5.934210526315789,5.9868421052631575,5.35,6.2125,6.16,5.196428571428571,5.55,6.175,5.375,5.911764705882353,5.176470588235294,5.788461538461538
63,5.854166666666667,6.735294117647059,6,5.023809523809524,5.83,5.953703703703703,6.1375,5.346153846153846,5.875,6.34375,5.305555555555555,5.583333333333333,5.983333333333333,5.375,5.722222222222222,5.184210526315789,5.666666666666667
64,5.590909090909091,6.595238095238095,5.962962962962963,5.153225806451613,6.0625,5.741379310344827,6.1,5.444444444444445,5.97,6.19,5.359375,5.6521739130434785,6.15625,5.545454545454546,5.875,5.238636363636363,5.633333333333334
65,5.6875,6.545454545454546,6.0576923076923075,5.163043478260869,6.134615384615385,5.925,6.079545454545454,5.336956521739131,5.875,6.458333333333333,5.383333333333334,5.6911764705882355,6.0875,5.480769230769231,5.65,5.375,5.855263157894737
66,5.673076923076923,6.625,5.825,5.338235294117647,6.1521739130434785,6.025,6.176470588235294,5.411764705882353,6.071428571428571,6.5,5.177083333333333,5.779411764705882,6.0125,5.266666666666667,5.833333333333333,5.383333333333334,5.777777777777778
67,5.491071428571429,6.695652173913044,5.956896551724138,5.191666666666666,5.69,5.772058823529412,6.203125,5.458333333333333,6.169354838709677,6.321428571428571,5.357142857142857,5.773809523809524,6.1,5.291666666666667,5.703125,5.375,5.765625
68,5.845238095238095,6.607142857142857,6.043478260869565,5.25,5.822368421052632,5.931034482758621,6.2272727272727275,5.560975609756097,5.869565217391305,6.526315789473684,5.166666666666667,5.722222222222222,6.0227272727272725,5.407894736842105,5.455882352941177,5.443181818181818,5.611111111111111
69,5.4875,6.607142857142857,6.043478260869565,5.2,5.898648648648648,6.095238095238095,6.035714285714286,5.473684210526316,6.416666666666667,6.4375,5.25,5.583333333333333,6.025,5.473684210526316,5.4605263157894735,5.470588235294118,6.409090909090909
70,5.8375,6.637096774193548,6.083333333333333,5.226190476190476,5.607142857142857,6,6.1911764705882355,5.53125,6.342105263157895,6.3522727272727275,5.288461538461538,5.733333333333333,6.102941176470588,5.375,5.5227272727272725,5.395833333333333,5.673076923076923
71,5.232142857142857,6.592105263157895,6.083333333333333,5.279411764705882,5.552631578947368,5.867647058823529,6.159090909090909,5.511363636363637,6.234375,6.447368421052632,5.276315789473684,5.920454545454546,6.2,5.25,5.779411764705882,5.4605263157894735,5.90625
72,5.839285714285714,6.62,5.90625,5.277777777777778,5.7976190476190474,5.697368421052632,6.23,5.466666666666667,6.148148148148148,6.204545454545454,5.489130434782608,5.65,6.071428571428571,5.447916666666667,5.421052631578948,5.368421052631579,5.6875
73,5.678571428571429,6.410714285714286,5.9875,5.266666666666667,5.5,6.238095238095238,6.203125,5.616666666666666,6,6.294117647058823,5.144736842105263,5.625,6.133928571428571,5.326086956521739,5.75,5.596153846153846,5.3125
74,5.625,6.488636363636363,5.470588235294118,5.197368421052632,5.7,5.9411764705882355,6.125,5.636363636363637,5.897058823529412,6.515625,5.159090909090909,5.730769230769231,6.134615384615385,5.365384615384615,5.527777777777778,5.589285714285714,6.075
75,6.0092592592592595,6.454545454545454,6,5.455882352941177,5.338235294117647,6.275,6.402777777777778,5.4,6.453125,6.3375,5.222222222222222,5.825,6.232142857142857,5.4375,5.3,5.596153846153846,6.083333333333333
76,5.661764705882353,6.625,5.546875,5.339285714285714,5.483333333333333,5.947368421052632,6.336956521739131,5.340909090909091,6.25,6.423076923076923,5.15,5.484375,6.0375,5.25,5.392857142857143,5.416666666666667,5.895833333333333
77,5.61,6.6,5.769230769230769,5.175,5.568181818181818,6.625,6.264705882352941,5.328125,5.85,6.285714285714286,5.319444444444445,5.575,6.125,5.447368421052632,5.421875,5.696428571428571,5.78125
78,5.671052631578948,6.553571428571429,5.609375,5.325,5.46875,6.25,6.285714285714286,5.53125,6.4423076923076925,6.708333333333333,5.152777777777778,5.6,5.967391304347826,5.288461538461538,5.416666666666667,5.703125,6.020833333333333
79,5.444444444444445,6.535714285714286,5.666666666666667,5.194444444444445,5.458333333333333,6.295454545454546,6.359375,5.25,5.78125,6.365384615384615,5.15625,5.769230769230769,6.125,5.264705882352941,5.553571428571429,5.903846153846154,6.041666666666667
